motif,time,count,delta
27,10,430,8
27,11,422,8
27,12,408,8
28,1,728,8
28,2,728,8
28,3,734,8
28,4,730,8
28,5,728,8
28,6,728,8
28,7,728,8
28,8,728,8
28,9,728,8
28,10,728,8
28,11,737,8
28,12,731,8
29,1,56,8
29,2,64,8
29,3,56,8
29,4,56,8
29,5,56,8
29,6,64,8
29,7,64,8
29,8,64,8
29,9,64,8
29,10,64,8
29,11,64,8
29,12,64,8
30,1,104,8
30,2,87,8
30,3,96,8
30,4,93,8
30,5,91,8
30,6,81,8
30,7,89,8
30,8,96,8
30,9,102,8
30,10,103,8
30,11,103,8
30,12,95,8
31,1,1230,8
31,2,1170,8
31,3,1266,8
31,4,1278,8
31,5,1284,8
31,6,1284,8
31,7,1281,8
31,8,1275,8
31,9,1266,8
31,10,1254,8
31,11,1350,8
31,12,1290,8
32,1,1164,8
32,2,1078,8
32,3,1057,8
32,4,1043,8
32,5,1036,8
32,6,1036,8
32,7,1085,8
32,8,1127,8
32,9,1162,8
32,10,1190,8
32,11,1318,8
32,12,1244,8
33,1,82,8
33,2,91,8
33,3,75,8
33,4,73,8
33,5,72,8
33,6,81,8
33,7,88,8
33,8,94,8
33,9,99,8
33,10,107,8
33,11,99,8
33,12,99,8
34,1,67,8
34,2,75,8
34,3,66,8
34,4,65,8
34,5,64,8
34,6,73,8
34,7,73,8
34,8,73,8
34,9,74,8
34,10,74,8
34,11,74,8
34,12,74,8
35,1,67,8
35,2,67,8
35,3,66,8
35,4,65,8
35,5,64,8
35,6,65,8
35,7,65,8
35,8,65,8
35,9,66,8
35,10,66,8
35,11,66,8
35,12,66,8
